"";"Austria";"Belgium";"Bulgaria";"Cyprus";"Czech Republic";"Germany";"Denmark";"Estonia";"Spain";"Finland";"France";"Greece";"Croatia";"Hungary";"Ireland";"Italy";"Lithuania";"Luxembourg";"Latvia";"Malta";"Netherlands";"Poland";"Portugal";"Romania";"Sweden";"Slovenia";"Slovakia";"United Kingdom";"United States";"Japan";"China";"Canada";"South Korea";"Brazil";"India";"Mexico";"Russia";"Australia";"Switzerland";"Turkey";"Taiwan";"Norway";"Indonesia";"South Africa";"RoW Asia and Pacific";"RoW America";"RoW Europe";"RoW Africa";"RoW Middle East"
"Belarus";3532,347487958;2292,9963200803;832,84812200313;208,944720901352;2040,91964438357;19611,1932762592;1854,96819247505;808,887317709396;3902,71116807603;1903,17097888732;8696,88218736194;1547,36388954816;1253,46741985569;1431,93660259243;530,73197505847;32721,3885194696;9457,56510350366;198,655886464366;4181,94554270299;87,2862194226211;3826,26781244336;6730,58335454483;763,28103111035;3464,01146891949;6021,00664509947;1327,31672851165;1015,68250883722;7309,12310448864;20617,8361557318;4291,67140472504;24842,6400721552;2241,34237573511;2890,46149213335;1940,5199560529;3851,2662078892;1905,52886063025;43044,3866320647;2588,26978876533;2356,20773083686;3470,1266852285;1279,08677657917;32874,2390701186;1417,77759923869;447,423928198077;16554,8481043453;5471,80861212546;418594,0858563;3961,22622068722;10086,1481251312
"Ecuador";485,870342929014;1670,25654374372;85,4818259997183;348,289249055953;247,358260772709;7626,34678733304;221,280073129758;33,5573412956568;3195,23750178259;351,780027139899;3040,17736156257;426,280283796808;81,7785534217495;130,19317708975;326,865412360769;2312,25533827699;67,7092714319911;188,225013287572;34,3736821094838;20,0945121239991;6193,50572943412;730,668578951659;334,424681049359;159,711073808663;470,704856374953;89,0301848192834;106,00661871882;5283,96755077384;64562,6627761261;3893,10247956569;9159,91146483672;2813,62768357039;1415,80648148078;14358,8803106906;2519,94928295667;9063,60313898767;2751,03953580559;1117,71480966628;1307,60343942015;1041,92337153305;825,922069195842;503,118905130614;646,843864188824;363,102901140389;6763,29713991426;222705,183615864;470,40271018507;1917,02258308171;3803,48688846623
"Egypt";619,147692282399;2244,61717390172;142,382143916952;131,45860525121;618,860338290261;7400,43387216703;477,3939427443;60,9467071283297;4713,07158511389;341,690055792844;4653,83736346235;901,275733581675;124,87102064466;222,444708776236;281,565626258871;12386,0681371368;97,455750216937;322,8438762941;173,148468264492;45,5928112574722;2569,83398675605;1208,27139019203;2513,10976120933;535,387997111099;747,040730653987;141,31436952814;186,329453607215;6862,27240984167;28749,172001429;4510,73878074175;13856,3781930722;2573,83076416258;2175,0138614998;1424,18348868711;13132,0385095894;862,700891942326;2689,203122065;2017,11190463895;1224,47134279445;9643,18130858326;1027,88471540713;543,370028728503;1570,66643344434;674,875905412806;11846,3171860552;3035,43613676851;1345,80776994505;9400,45126102574;72262,3610190808
"El Salvador";12,8707346336614;35,5095510022683;4,26710164478829;9,53338446059484;7,60495537620555;154,773017708889;8,18565536992733;0,877904536708795;80,9824084265284;8,42156859685185;68,448253950694;9,46594735429127;2,63380608824606;2,14452520649261;8,00754077280773;113,84527291235;2,1982610039337;4,2044908615909;1,10917677935646;0,509190295731113;49,0181974337505;11,5803161414869;6,87891252822267;4,87668968505011;10,0586301028664;3,0850046897211;2,15935025792506;97,3082213963921;3425,05831191785;108,610965013039;223,793464298247;151,692494929071;46,2336637691086;270,959217724567;49,4451708629459;376,079004686559;37,129410280545;33,2095628361808;30,0971683503464;40,017148711493;20,8406393649218;20,2520248762568;17,6830719308732;7,5017516363325;155,12765294144;5528,46651460969;13,3034411201756;39,8886329689264;87,6872452978826
"Estonia";256,377773042823;451,970531969866;70,0793787877057;38,8321718986671;229,357809849923;2512,33420938778;621,005009009757;3042,13298035601;718,373353442763;2205,78727979665;1631,67005439561;191,373004533863;95,5514688544407;94,869809786423;122,897104959537;3757,2656071178;1280,78174613354;36,4934831831607;1900,52756504738;74,9594967057286;726,702035861218;578,20224544618;246,015836694702;267,57758075458;1845,72168585838;35,4643882562699;175,963093219002;2184,52460265457;3677,08719086769;630,593505549129;1852,62468897087;367,308581132751;493,195944698831;250,646251634699;599,508770788883;268,849861194928;3938,84311214616;427,224497985633;310,791279812957;604,047116040698;203,242113634935;1928,3400000096;166,792958585857;63,2010606143843;1280,63090727803;734,078381157243;525,763072357134;692,804378903094;2998,70147138213
"Fiji";80,9541800540851;537,429951499945;21,1344451511436;5,4973625113281;67,845572584825;1094,17858924199;48,6155658425457;11,9607361657635;241,448378943417;44,4986241781919;675,336886741092;36,7419305884087;8,13782888880447;42,2061941112023;41,4324712059635;278,60531745355;10,3612544702446;78,5851262650459;7,63940314477625;3,47570382818262;404,007968205524;129,752969708641;26,9455785838609;26,9188780940798;102,187177463107;10,8991217436904;23,0574967798634;663,381276938328;2901,54179959696;1765,38153296404;4618,237525304;333,818823233829;710,586412870713;310,892293706149;927,561059861511;170,435640310115;479,039070188761;1307,20821164637;177,353594282933;277,198529784512;410,448822292831;136,504318279644;1183,13165083154;123,088440584087;16175,9770031096;976,392659997909;123,857782685609;535,458381279898;1428,28814273918
"Finland";1114,75633724791;1163,96399181383;108,726719856424;82,3559621164359;359,199416397661;5421,79525632542;1609,10893770012;546,629555497303;1592,42968181368;27818,645616712;4196,47390238404;285,986622393381;265,357547354859;212,314617251138;260,640030969839;7131,00996095373;337,114499146967;106,757699217373;309,533560960203;51,5659542884811;1776,06374304242;1734,37882629934;347,84718326521;489,656905250887;4507,3917129319;88,8678340710328;414,731541156411;5079,43278466114;11536,4320715384;1892,50652691679;5285,42955292605;1192,27463925054;1122,82837773271;785,835946205979;1183,37182642323;1441,89735578097;4928,12421910593;7020,36230253456;766,786830741299;859,111062356797;809,999441191234;2810,11711041687;481,979651199001;229,469302172474;5103,10298983924;2333,75981077222;1206,2348393151;1638,96771315906;3151,36272055266
"France";12959,2932023313;49954,9191960594;3018,10074761318;2205,70875795285;7322,05454302069;182372,375309907;9916,59205521799;853,928780308986;105077,216553019;7862,4756913668;741934,52642614;16330,356534711;3407,51981492768;5339,7414969096;9053,72708360717;154632,893705471;2993,00288622226;1924,7189211111;1057,71722731149;780,620818031568;49926,8656325403;21444,1325795912;14824,3159971958;10675,6185231243;18034,5871015634;1835,04292963644;4124,85178881199;157873,758575163;146034,232401869;34864,2420536466;145180,546475912;15723,3394860116;18478,1574720661;17188,2157229049;21411,3462837673;16554,6530224318;41898,0092012976;22922,8121483767;21557,6970050602;20515,8805427691;8977,97467241409;19267,1010619686;6440,41668602747;3558,88145554707;97385,7113676997;53510,4062137343;17900,5509199433;126003,057780932;95010,6801760398
"French Polynesia";13,1786944750241;65,6783576245523;4,19304275825321;1,08219724294284;10,8972243569708;261,51171024472;6,51659772018817;1,48645111961747;87,6694443586891;9,82540899788938;2220,96470203636;19,916125382845;2,62608673358955;10,8217825865245;9,98752907979717;144,882134755007;2,96841901895558;7,71175369246555;1,26965689195043;0,537231385337682;42,2613743416778;32,0188299191211;15,9509637629996;13,7220367487148;28,8796354652458;3,03475290866348;6,58782255898001;175,105006988821;360,977862413345;145,488881091331;395,211206796937;41,8601353920351;59,4221975875759;49,0965901943089;76,5437927372279;24,1668494695452;79,9317441167256;90,9869122848116;38,7910449306055;41,5092723634958;33,4186168657646;20,3462349072972;71,7477156042268;9,51578524910429;1020,28130644732;142,538920675535;19,3406128641653;145,273226012445;227,49043834785
"Djibouti";0,0918874235739031;0,0372119377108229;0,0124221475134398;0,00204576532939064;1,68362134033225;0,584517071011664;0,0173595521019845;0,00247297518860672;0,0616264758935631;0,0123954209916237;0,135480912778671;0,0138409540107205;0,060102536531443;0,0474837539114336;0,0064106415451175;0,168648013448808;0,0093598102652188;0,00214192519737668;0,00362170510095821;0,000786097845403727;0,035113562765789;0,122465400349066;0,0141121866059796;0,0491007762766695;0,0334207773963807;0,0088845869330132;0,135129557816413;0,134141471549075;0,195938703235917;0,0543852608580602;0,175276806866866;0,0199470724681634;0,0356340633823101;0,024713808150572;0,045022873076269;0,0282744399306182;0,114274060663022;0,151858313931077;0,0341572354663803;0,052366113445653;0,0242536353151174;0,0192261258365173;0,0145085025301271;0,0055548406258095;0,149494009620753;0,0522562267167631;0,098782797718464;0,0354286935672785;0,132476746870778
"Georgia";101,481374000767;1535,17048756848;19,8573101129856;18,6576953236512;137,345215411847;2197,25581365597;81,9066331957745;27,1483796452289;562,287857319006;58,0993658160688;1656,47566357482;65,3909439210869;18,2728034584286;90,0348263224604;64,7615264089837;503,150759430154;21,2649580723409;227,369674719402;11,5089198205273;8,52662104634887;896,49109829827;232,712338418577;76,3992991611803;40,9535246922501;137,739902505869;20,3918587725289;34,3402133772789;981,118797659968;3955,43838078857;2752,19176484368;6457,02481960922;442,090183264461;1269,58181992347;447,237089752876;1558,37036155253;377,241257780233;507,686651556601;2487,59940864073;234,848399031769;460,35099055263;523,828266131563;226,274568158845;1974,57318696602;174,966053464691;21044,2094210579;2174,73577357416;951,895059325647;1079,4905791548;2666,80386705302
"Gabon";44,1098268624404;112,170175135558;9,52121129524903;1,3731650082349;31,6882359948008;590,058505619316;21,1990152980629;3,76617250672817;776,961972040797;18,7697555524538;848,031746656707;19,7519785926973;6,15085046897149;18,8274509093155;20,8911355127278;635,513097670379;13,737681320843;14,4005130911385;5,11646856436833;15,187962506043;316,413369645867;417,909097628648;74,2196523350437;33,7063889215302;43,7147674831685;10,312438998805;14,151297558772;254,212283715735;650,87808239474;98,5202226221611;339,870229140393;76,3787303514709;59,3903125023015;131,746467906092;285,733671447047;40,3665747982946;146,327150237299;52,5127103247748;71,692752578884;109,023770987904;32,4615473906213;35,7188622851787;36,0395869322389;80,6082075635894;284,634533762375;159,764694287191;67,3720344083738;5573,06181000079;361,434338022294
"Gambia";26,3397257457753;127,559815674576;6,27769898412998;1,16409331557501;13,3823970594866;319,197999615663;11,0324852682294;1,78972125619837;389,859500013332;11,572359863252;984,303756715819;12,7296983373768;2,5030203163262;7,0306851263547;22,9235458391277;311,034843944672;2,30476475978827;19,2647066138935;1,13581811814337;19,4055650082732;318,437071755504;55,8442234602592;29,053824087621;16,4250321410459;20,4028693341503;8,99666063415937;7,27501127833402;216,035480426656;525,205911616433;111,606935815519;447,181997824033;73,2026679084816;71,3730703856697;153,85696542394;356,397099857538;25,6879179505276;68,5279736070832;37,3246107035814;67,7931356708327;120,254367998826;35,4779319825297;22,9307324606956;41,6844449071061;128,488533383112;327,609349555529;105,315767001914;45,8002726095324;9963,26214710464;326,180556223797
"Germany";30781,9305298037;25304,0062702641;4462,75041212602;779,608563002294;28884,8002094902;417107,934066973;19219,9327619478;1180,38789023605;30653,8038175663;7922,03786866506;96614,6231102777;12485,745429096;8108,44854858518;10802,6492308875;5047,85714691662;153215,902791906;3603,27249304617;1516,46858148847;1851,37396926517;643,579338733234;53401,9777861109;44634,7137910635;8668,02196626348;19144,512698881;19160,9867737797;2094,32669885012;12726,0497150919;77619,0817000566;112933,134676239;25965,8954648061;147123,274949898;11043,1184395946;18557,5083804258;10389,4644362477;20759,9425064298;7184,21276425408;65146,347185408;15085,5435762601;23441,3832762336;16365,6071773901;10388,0329826248;28796,9502993803;6187,93861121802;2818,36941539071;80030,93262145;47526,5622670422;19614,1630560075;42308,3493618043;82268,1539660557
"Bosnia and Herzegovina";497,087017949622;228,402063779038;275,446260193589;35,41388683639;228,319065873659;3325,23112150547;120,933096647419;38,5266777511649;363,146579069393;102,380880258618;960,941182966162;309,687007189848;640,099684282908;255,225928431653;49,259119461255;3511,53329763731;162,935586055143;23,7291925960336;101,492143522828;15,8609110603751;398,698680207391;652,616025487232;70,8047269557766;425,645657451037;160,575314492323;153,583302206483;181,599452425532;866,722013506461;1396,97132694734;447,463178446939;2173,50232995689;184,2372291022;283,668808198852;173,047998635366;469,74209169536;151,703937304764;5724,16305711115;483,680091935856;403,148219366792;1026,52859314285;192,685110349645;170,017203702229;167,657354540536;44,584204622052;2221,57123785743;473,947641770181;36089,9846993163;632,073484457318;1354,93521060224
"Ghana";1753,1653931734;5334,47565889591;398,301168768615;92,0069115871434;960,145200851695;23492,6806383781;790,89804091538;124,368108719153;31656,4274203129;673,14658095383;38654,6556424469;1190,80479802024;272,32628427652;609,435242934929;1410,19664157912;29114,2097496309;219,543806844995;751,264913876435;96,3843008056861;492,55513431871;17392,8948493408;3675,04173854003;2984,60872243079;1310,14747528965;1499,74812083426;371,049197417477;481,477325937231;11721,7533086077;42398,0573121748;6738,06519710856;30359,838378033;5002,81378079369;4222,50383259082;6036,12873766699;13299,8716476471;2907,63122771789;5213,02325726938;2942,5095638734;3325,69583126527;8269,22179915907;2294,69686390089;1424,76616790754;2803,51114755418;5089,734995749;18973,1994251003;8732,3216715495;2867,59825273004;613676,008967584;23444,0432473274
"Kiribati";32,4795312020417;251,848296163956;7,07432524928087;2,22872543347424;29,5934228639488;480,844220430829;19,3646057625684;5,36899169357881;101,83112603449;18,226044947711;292,748095907191;14,6027146825307;3,34147346900335;18,665112481926;16,9422659559087;113,468712430775;4,30437718155197;36,7090059534889;3,06996476881223;1,3857158715376;206,73853591512;54,4142159637464;10,9192831083211;10,7391279383141;41,4883518856291;4,43876381287864;9,43121676141339;272,707921342501;1197,58434400595;717,658079345722;1827,88457153841;136,368672478003;286,89698060829;124,046290980808;382,761891546566;70,5957793051289;182,023506365287;462,46786571789;73,1854656286142;110,804579160333;155,839824533902;56,9194433183251;470,718934668903;48,9584092103281;6058,45683235066;430,323398099328;48,5845686512529;213,034897945019;560,433941274734
"Greece";2718,88751321613;3459,3097443017;13029,3973111373;7550,60378936007;1303,50410294842;23076,2576743301;1069,96791690418;206,886109664455;12992,4890033323;1077,08638157251;11796,2977190187;133370,850869285;2401,80222336986;841,211267587406;821,562847628256;29611,6531593397;467,823782956791;323,830033312146;508,23722010314;444,224802441523;3763,66937484734;3893,35953567978;1926,90578489283;5071,4001357626;2381,66056741593;1051,3605041017;697,069688694977;12191,6075643477;23790,5010242311;8290,51601408221;18538,2427967088;2802,76578760082;3728,07183037958;2198,99269348931;3187,86357821387;1583,84471113542;10861,000371122;3412,99008995344;2578,18953021701;81168,9976691731;1206,4076574395;1393,71057724393;7591,55139919351;615,10510374368;18963,0788034974;4888,08309066563;16679,2786444662;17708,2368915491;32282,8084205332
"Grenada";1,05100734678491;3,31458531912407;0,152802980741165;0,217174340133325;0,369775147226348;8,98654750006888;0,391370357241105;0,0638790656991713;5,5813547197962;0,590612160142573;4,40510181563589;0,376272150015121;0,213687192194702;0,158802144721135;0,497005405382625;5,38730829867836;0,0851238927640602;0,421513320110568;0,0671434132922176;0,0234898048693235;4,46404131634143;1,20979640939902;0,552517992921535;0,233836488973315;0,749061618270376;0,311680223602;0,126041056665166;4,48057506602522;155,500003359713;5,14357105664524;14,35565211977;6,87112069121764;2,439596502682;35,3035025061225;3,22608602471021;11,949535521441;7,27578253793356;2,44168470036012;1,9652171734634;1,96075310289695;1,34577811622039;1,0509117139444;1,01768689072069;0,73726248795968;9,89119170686133;440,048963208411;0,832241452139036;2,83190595131366;4,67886606047406
"Guatemala";327,389701714028;1292,62217951726;179,410350665071;65,32132384175;214,445638412013;5758,58605383312;225,588867112013;34,070237084541;1632,89002293822;485,954665845261;3469,30055818903;265,896700654531;60,9800701344468;143,132456501289;267,323902397315;2386,12528273807;86,9984498595217;124,647729735055;29,8843567315573;19,1539142399157;8222,20454689869;950,703353770556;226,264615497214;194,508825243056;486,943325735585;54,6758930485499;96,4074431950195;4109,35839843064;46524,1102660171;5468,02448833149;7161,80226899818;3232,91752816808;1021,60731344691;7876,16757387379;2072,36793060196;31404,2097303861;2329,61695853593;1032,40839509757;967,333110850985;898,609682014408;686,592961318477;399,176745526884;605,164840884315;308,475861873573;6973,40186662139;68284,0979565626;687,035195607504;2256,49451651365;5221,03442167879
"Guinea";919,456353706335;3220,67986676023;175,635971089364;39,3204801527938;466,794141230762;10224,5727773002;363,561546794851;62,3888110288747;10842,1269912232;364,994821336752;28406,5118832825;387,341431741299;92,8770006466894;240,444668043178;1560,3772518777;11451,0640878579;76,9486710575479;501,978233147757;37,769066537049;281,912141533476;5213,94849961164;2132,06396457382;1041,40596598849;705,73727548643;646,563052858753;197,284243557684;245,916238508375;6322,17077015097;16718,3900095152;3048,88759575131;15028,2485817235;2149,57109082289;2016,62594438005;3643,49895309096;6855,40177931709;837,950829593474;2465,04872176086;1302,45725352962;2371,78855289374;3243,16723248975;1237,9819625759;776,978810182034;1043,52902235291;3007,68791284222;8237,92772836584;2984,98685277197;1915,17812186011;376273,935964028;10167,6783409284
"Guyana";32,4127946602653;140,436687081012;2,85838711588392;10,9090115677781;11,1296580249968;260,408977716872;12,6963520551949;2,06432135826936;244,034063021672;23,9640527232311;175,958951017016;14,2074457689391;4,05093129968421;5,86704540937417;17,2865188907351;117,484766904634;2,17106464262995;17,8119904683611;2,7375748524847;1,46770113388339;200,7631491081;45,6329803371021;21,6159779462917;7,96485158443101;28,825987566513;7,16297882298753;4,51618195860463;141,832757987016;2690,72061482659;172,025094887263;503,059193191783;160,289458517001;81,7402964638846;1078,67474369786;124,660657814771;291,72308840268;348,234518358822;87,2327504567;49,0126700730673;56,3731373408193;43,831000272217;26,3363383358541;67,5212358438736;30,5713960208547;412,33755209745;8678,78663390209;31,6186616499903;357,444422574364;257,963335495002
"Haiti";51,8385755188382;117,805589982181;13,0733293667979;6,35964711498051;17,470228097747;503,085678060596;21,5941903464074;2,7400321730968;174,149640762104;19,6417806236634;185,995453137704;11,9744236173737;12,4202308747386;6,16248036778698;24,8796318204928;385,722411822591;6,49592711856907;14,7558080689665;3,04836198017481;0,790919433268009;124,190635325901;40,3964213301346;20,7686755122349;14,6884878784782;31,4480057583317;16,1562853412386;5,65985329353708;283,442279552786;11378,1071505492;257,596153759305;690,659428555782;508,573380164549;118,691071867269;1153,86712486493;141,954943801611;779,288951245443;173,628336199903;115,479669583326;64,8522618483245;132,348533736096;64,0895396046808;70,7896545439436;41,4468986433848;24,2543528774005;429,058274796128;17170,022925816;37,5117017501403;107,722975614259;241,333896937757
"Honduras";119,606342104288;363,171601169593;19,6746960329267;29,8587634795912;76,1842089993701;2269,56334585066;68,9472416887451;9,95736525359416;447,413002565478;81,3732712494378;824,812961967118;113,007519433542;25,5159999123942;42,589159329023;152,480392957007;689,924250511957;33,2283946190276;37,0255566420679;8,4660279323163;5,10678115760476;4909,2680334558;194,670562333781;74,1303506745992;56,7455054272289;168,169300994755;22,1465803993332;35,8305001548976;3585,29733328145;8359,42501529396;815,697323524713;2168,63320913008;511,793977766341;345,447526852203;1643,30225736902;484,68572352895;10705,841105197;353,635731052989;254,494401427836;379,144270081297;219,293263165594;198,106787157041;150,72111697129;144,443718924289;72,2929455763248;1946,97705120803;37097,1194562077;117,018802386393;501,664870123162;1122,85837348607
"China, Hong Kong SAR";0,0803062549912053;0,303751806898234;0,0264587798155108;0,0076989244697569;0,0443810069671518;0,665943457998078;0,031766547396791;0,00724673928874506;0,161584900400608;0,0304888823340089;0,404526310896633;0,0678305044810086;0,00836685067947194;0,0328431646998412;0,0263265014439392;0,207710293860408;0,00729883347476227;0,0438162870616103;0,00562819844157147;0,0118917798716544;0,263721192204066;0,0848366710796412;0,0242755128085239;0,0414480714228976;0,0641572212739471;0,00808155334742003;0,0167261179794559;0,430819870156694;1,90029029283423;1,04871670093279;2,94261132293232;0,196476528110478;0,427739484305762;0,210533392096922;0,645134741545352;0,108063482224499;0,445572514275871;0,679600996661938;0,106146093982096;0,227242695752955;0,240976775807111;0,0823734498648958;0,744217407968288;0,0853506429440122;9,03181081737752;0,596293345626883;0,129108597052753;0,423502846392947;1,38916596463368
"Hungary";14860,5822022916;10892,5636450462;2293,35265619993;939,811598208368;7206,3043435048;82031,9973064785;2887,39683592594;316,03104861298;8129,71776012204;1927,60200253575;24887,4629792594;5340,9954617989;7581,94350764076;28351,7085914987;1866,90754669334;35939,3676579947;1154,82291478591;505,455742433257;548,186928291454;247,884026549134;37591,6367797124;16715,8379279323;1822,72142324473;17525,5370597175;4885,34834292931;3280,00198895922;6697,65866922428;35319,4327443426;35354,7562982379;6385,68237326882;34465,5137292447;3728,78414734469;4712,35516979549;3819,86638453169;6574,84823282632;5667,42125119504;15137,144564372;8887,15285718851;6914,16725233711;13101,3033063219;2940,06728612446;4736,38348265111;2152,70203816196;1079,42707734626;23283,9835769261;11883,4096185635;19264,3948723525;11722,5171720711;24885,8611186476
"Croatia";1154,20426162664;886,935483730787;220,550287214021;143,80436331174;317,747538210729;3995,74398113446;181,151663917112;25,6796992578791;813,596443779072;134,814478242132;3148,4488421271;621,990027227764;19411,6210313881;428,244039484631;144,674230053787;4307,47769202571;58,2978653592904;39,4775934848472;31,6480078472031;73,4689224437408;865,001856666804;788,49672985594;159,676385850194;446,493691118559;287,84741732019;955,05951164045;383,292040072905;3497,3259626124;2944,27920443844;776,543058040422;2883,31641320642;360,913781203698;466,107544913126;311,157656361549;637,833375208104;854,787380678742;1417,62396154602;3460,9934665331;442,409489515931;1842,75982722863;438,269839702765;298,041235389111;396,531397579026;93,3440632466993;2308,70735413511;908,115497930857;4797,99238758263;1166,56238533008;2642,29284161601
"Iceland";16,0682616706257;21,6861485185553;5,04297141157761;0,762244632901685;15,5118784893702;131,057700033973;25,9941940743109;2,02242508324343;49,9276672824893;13,4488787383964;47,0015711233173;9,14836089025735;7,70112262106004;5,15237799168997;11,6974963851279;84,5635171427402;5,87439506693624;1,76719196817623;2,65372075288622;0,458142449956298;20,0049082145416;20,8167438917677;6,27028698382818;19,9316132708209;35,275436199049;2,27481757604479;5,27858379279547;181,899874840483;182,693746890668;54,5105440509435;87,8957760293851;16,382931647141;29,7825443564193;41,9669140742792;17,245203880417;73,4867786431194;342,358960452347;15,1471589186038;19,8166050607443;66,4107496246923;10,2583931487243;99,0934173621968;7,80035697638269;14,4202072780716;86,3837875326044;84,0682096213205;1130,99626495045;28,4557840626236;51,5354130146301
"India";36953,4768852211;92223,9553628562;5715,87905683143;1975,87218663731;22279,8062399601;426198,149310115;28156,3055220826;3017,66665682972;135730,415476665;20506,0603938384;268560,722379855;19727,7236941377;5228,69794227331;12236,7001362915;15501,5998115039;200021,05155467;5146,17151551628;11139,0074375529;3128,19495482763;1627,41633289863;95399,1987829285;95721,3498024425;24422,4885384538;11766,0993967102;41840,8806561402;5136,16812031806;15097,3047774125;372471,623966688;1223475,18820729;331897,089167955;1692510,47401949;125436,901548735;155447,011876064;108437,575894077;7278973,22762011;55919,5089612878;145726,083652424;135422,540291743;53038,5116479118;132064,439253314;61469,7503017948;41857,2962026256;242859,034995072;48833,7793060444;1206518,63461857;362234,333593749;49350,3836206127;389507,171861063;715108,463581952
"Indonesia";21746,7750033851;61211,4129283044;6393,12642885773;1767,725914095;16373,166222435;315038,086469931;20539,2247806478;2424,18414758459;159362,634284438;21380,1708048194;165668,329485587;19665,7753820757;3914,88799745389;10967,7311481664;12060,5627951835;214682,441056979;4569,39695962586;6443,46641712188;2772,39977473291;1341,2853298443;171181,964357119;48641,8800894299;15992,9580754329;13092,4473232883;23920,4268099695;5376,25481399145;7624,19056812981;154468,267199488;1448407,67428206;252713,258918341;1084752,71171661;129668,037879835;104843,248521493;234355,071689338;1015105,9132032;90046,3159805015;201779,304911836;112891,039429572;30358,9017516878;125513,904594876;64397,2997127427;21879,4934667234;3047345,98942538;77001,2401940597;945383,635895306;284262,872310119;71636,1338532004;324589,750982932;430665,456398543
"Iran (Islamic Republic of)";839,310816502643;4273,01601694073;193,404310586665;215,605578874211;956,518038394519;10447,6585144731;679,560815358688;118,779359131541;12287,1992072616;531,417265085286;7135,45809972717;962,794532315852;131,106571251638;310,725158513896;370,636802403179;23593,561434053;171,922558931046;708,3517521906;232,07938652195;85,5542105883223;3620,42668756795;1634,36908464512;7671,30776575672;649,893733455066;913,373508790649;180,128489709842;247,779748270212;10239,7032628017;40026,0795109373;5971,32898201552;16972,0115256931;4062,21736148601;3953,42880167665;1818,34821626204;19344,2045785276;2780,50701983603;3747,32952531091;3505,40829545495;1955,48527288651;16048,7475452245;1718,23276816772;891,769888039356;2781,51798389397;970,819411493958;12913,2108631212;5490,46678763372;2222,84388868217;16262,6007822522;165517,51515889
"Iraq";521,051962733309;2271,43526465799;136,69195215247;117,990023396017;418,200378485563;5100,477554153;285,263214041575;52,7224125764877;3209,58744681825;220,403329793898;4321,72683434691;579,963450933505;130,079240034042;293,628465591146;206,015152063307;10925,1949278422;70,5852109216553;328,294152155793;75,3233203834523;61,7427850544849;3314,53117580855;726,495165836033;1376,39721311257;625,597533347696;421,154074593809;101,368224992377;169,047265951561;5799,71944885381;24219,3971143186;3738,81013568638;14791,3342368562;1627,43597272124;2521,12074592965;1299,84499734584;9051,76110274259;776,463472109535;2148,97820889228;1476,0513462755;957,984230174278;5267,97001470925;1197,42743549371;352,630476017581;2322,91503357673;806,600307908763;13088,8755640199;2443,46675135759;1256,68692646911;8037,95624512204;50472,0778428608
"Ireland";110,667339060144;516,816772213807;28,4694930811472;8,32903839078407;82,8965557376525;1457,80257368061;113,187184996447;8,92816254476715;787,443470179661;84,6014372613785;1557,85214084175;120,674314826491;23,9239482423725;40,8387474344292;1978,95523129899;1642,94792877215;28,6257357615803;16,8810174250193;15,3438689807234;13,9120998585685;302,017371196051;224,439189803282;196,439846510797;143,443255757808;127,8126629931;14,9723704433117;41,7951237292501;3748,73285725876;3922,66360311432;494,5971655206;974,085318822385;342,702450443872;181,526101938029;223,093104354201;198,898933494885;477,636588882197;336,531173496947;394,475890293508;443,757373464637;185,183053753721;87,5657375407501;135,960425271172;69,4461245426502;63,7811219615207;755,439613201113;575,638816256561;150,798670579955;420,070489164359;824,201545319331
"Israel";82,9794483300151;257,716995123884;14,5773357940168;14,8174700775608;54,8552326391066;719,724006122201;57,0973439477283;6,3010588513673;449,192028946425;35,1559677420546;567,195548280023;64,5043207279316;17,5287369627045;37,9266204391062;32,0343564828309;666,014082271955;9,25938556554906;34,9389849992064;6,51120885744817;7,42916361185816;376,594013129135;128,559137876415;156,660952277571;57,3143917225433;63,6898616056363;13,9390412074065;30,0772049763017;735,030456245174;2672,94421071572;551,542717636246;2863,37382720722;194,874265000666;353,064618339387;199,765885023317;1306,23321456554;121,8153384946;326,104008412822;308,403614991604;114,432039723209;468,382644148748;147,853349144391;61,7179337130349;279,485141754659;89,58331353845;1847,26177601645;381,520768421921;154,226891856479;912,07933172245;5392,15532692925
"Italy";5762,62281605774;6068,55509831172;1563,71029378139;410,731998470314;3147,46208325025;36759,2006607136;2194,37362167057;309,566509999117;17612,0208029883;1485,10416247376;38553,4509872436;6089,49737830242;4667,17549391653;2347,59065490496;1047,42958275852;174147,36305948;773,422066860703;514,719184075733;447,825529552043;1783,26068584496;5708,26632773371;6295,19169612898;3137,18710765926;6811,74860774444;2703,76614103451;1110,43811776405;1455,37903984576;21819,3358118947;37480,4215446576;14207,7369557105;29645,0208792818;3988,34933085359;8007,1014379533;3861,62295996615;7892,88298221604;3285,98573563512;18885,4749893395;5307,36052699631;6835,66515183974;5868,17889579244;2846,31287261717;2805,50969824174;3408,71723127839;2002,59664505138;34006,4357105639;9879,41961709625;7836,26220709949;15373,3591516774;19668,3517812183
